Reference,Item number,Type,Word,Books Count,Books Total Count,Books Frequency per 1000 words,COCA Count,COCA Total Count,COCA Frequency per 1000 words,Movies Count,Movies Total Count,Movies Frequency per 1000 words,CHILDES Count,CHILDES Total Count,CHILDES Frequency per 1000 words,Average Frequency per 1000 Words
Levesque et al. (2017),509,Target,appearance,0,199877,0.0,129,5536628,0.0232993800558751,0,66112,0.0,1,3826525,0.0002613337166,0.0058901784431187754
Levesque et al. (2017),510,Input,density,0,199877,0.0,16,5536628,0.0028898455883256,1,66112,0.0151258470474346,0,3826525,0.0,0.0045039231589400494
Levesque et al. (2017),510,Target,dense,0,199877,0.0,48,5536628,0.0086695367649768,0,66112,0.0,4,3826525,0.001045334866,0.0024287179077441996
Levesque et al. (2017),511,Input,four,97,199877,0.4852984585520095,2329,5536628,0.4206531484506454,18,66112,0.2722652468538238,1855,3826525,0.4847740443,0.4157477245391197
Levesque et al. (2017),511,Target,fourth,6,199877,0.0300184613537325,320,5536628,0.057796911766512,1,66112,0.0151258470474346,64,3826525,0.01672535786,0.029916644506919773
Levesque et al. (2017),512,Input,famous,5,199877,0.0250153844614437,474,5536628,0.0856116755541459,4,66112,0.0605033881897386,16,3826525,0.004181339466,0.043827946917832046
Levesque et al. (2017),512,Target,fame,2,199877,0.0100061537845775,88,5536628,0.0158941507357908,0,66112,0.0,6,3826525,0.0015680023,0.006867076705092075
Levesque et al. (2017),513,Input,protect,4,199877,0.020012307569155,509,5536628,0.0919332127786082,2,66112,0.0302516940948693,54,3826525,0.0141120207,0.03907730878565813
Levesque et al. (2017),513,Target,protection,0,199877,0.0,229,5536628,0.0413609149829101,0,66112,0.0,1,3826525,0.0002613337166,0.010405562174877524
Levesque et al. (2017),514,Input,fifth,2,199877,0.0100061537845775,255,5536628,0.0460569140639392,1,66112,0.0151258470474346,60,3826525,0.015680023,0.021717234473987823
Levesque et al. (2017),514,Target,five,79,199877,0.3952430744908118,1920,5536628,0.3467814705990721,39,66112,0.5899080348499516,1965,3826525,0.5135207532,0.4613633332849588
Levesque et al. (2017),515,Input,expand,0,199877,0.0,63,5536628,0.011378767004032,1,66112,0.0151258470474346,0,3826525,0.0,0.006626153512866649
Levesque et al. (2017),515,Target,expansion,0,199877,0.0,26,5536628,0.0046959990810291,0,66112,0.0,0,3826525,0.0,0.001173999770257275
Levesque et al. (2017),516,Input,strength,1,199877,0.0050030768922887,439,5536628,0.0792901383296837,11,66112,0.1663843175217812,11,3826525,0.002874670883,0.06338805090668839
Levesque et al. (2017),516,Target,strong,42,199877,0.2101292294761278,922,5536628,0.1665273520272628,12,66112,0.1815101645692158,259,3826525,0.06768543261,0.1564630446706516
Levesque et al. (2017),517,Input,reason,7,199877,0.0350215382460213,801,5536628,0.1446728947655504,15,66112,0.2268877057115198,207,3826525,0.05409607934,0.11516955451577288
Levesque et al. (2017),517,Target,reasonable,0,199877,0.0,97,5536628,0.0175196888792239,3,66112,0.0453775411423039,8,3826525,0.002090669733,0.01624697493863195
Levesque et al. (2017),518,Input,popularity,0,199877,0.0,31,5536628,0.0055990758273808,1,66112,0.0151258470474346,0,3826525,0.0,0.00518123071870385
Levesque et al. (2017),518,Target,popular,2,199877,0.0100061537845775,304,5536628,0.0549070661781864,0,66112,0.0,9,3826525,0.00235200345,0.016816305853190976
Levesque et al. (2017),519,Input,deep,66,199877,0.330203074891058,1344,5536628,0.2427470294193505,3,66112,0.0453775411423039,131,3826525,0.03423471688,0.1631405905831781
Levesque et al. (2017),519,Target,depth,2,199877,0.0100061537845775,44,5536628,0.0079470753678954,0,66112,0.0,0,3826525,0.0,0.004488307288118225
Levesque et al. (2017),520,Input,publicity,0,199877,0.0,27,5536628,0.0048766144302994,1,66112,0.0151258470474346,0,3826525,0.0,0.005000615369433499
Levesque et al. (2017),520,Target,public,2,199877,0.0100061537845775,648,5536628,0.1170387463271868,2,66112,0.0302516940948693,26,3826525,0.006794676632,0.041022817709658405
Levesque et al. (2017),521,Input,long,216,199877,1.0806646087343716,5091,5536628,0.9195127431353524,45,66112,0.6806631171345595,1937,3826525,0.5062034091,0.7967609695260708
Levesque et al. (2017),521,Target,length,2,199877,0.0100061537845775,252,5536628,0.0455150680161282,1,66112,0.0151258470474346,10,3826525,0.002613337166,0.018315101503535075
Levesque et al. (2017),522,Input,originality,0,199877,0.0,6,5536628,0.0010836920956221,0,66112,0.0,0,3826525,0.0,0.000270923023905525
Levesque et al. (2017),522,Target,original,1,199877,0.0050030768922887,219,5536628,0.0395547614902066,2,66112,0.0302516940948693,18,3826525,0.004704006899,0.01987838484409115
Levesque et al. (2017),523,Input,absorb,0,199877,0.0,48,5536628,0.0086695367649768,0,66112,0.0,2,3826525,0.0005226674332,0.0022980510495441996
Levesque et al. (2017),523,Target,absorption,0,199877,0.0,11,5536628,0.0019867688419738,0,66112,0.0,0,3826525,0.0,0.00049669221049345
Levesque et al. (2017),524,Input,courageous,1,199877,0.0050030768922887,38,5536628,0.0068633832722733,0,66112,0.0,0,3826525,0.0,0.0029666150411405
Levesque et al. (2017),524,Target,courage,1,199877,0.0050030768922887,202,5536628,0.0364843005526107,10,66112,0.1512584704743465,2,3826525,0.0005226674332,0.048317128838111484
Levesque et al. (2017),525,Input,swim,27,199877,0.1350830760917964,381,5536628,0.0688144480720033,2,66112,0.0302516940948693,351,3826525,0.09172813453,0.08146933819716726
Levesque et al. (2017),525,Target,swimmer,0,199877,0.0,69,5536628,0.0124624590996541,0,66112,0.0,14,3826525,0.003658672033,0.004030282783163525
Levesque et al. (2017),526,Input,dangerous,12,199877,0.060036922707465,458,5536628,0.0827218299658203,7,66112,0.1058809293320425,139,3826525,0.03632538661,0.07124126715383196
Levesque et al. (2017),526,Target,danger,7,199877,0.0350215382460213,331,5536628,0.0597836806084858,4,66112,0.0605033881897386,51,3826525,0.01332801955,0.04215915664856143
Levesque et al. (2017),527,Input,wash,15,199877,0.0750461533843313,429,5536628,0.0774839848369802,1,66112,0.0151258470474346,920,3826525,0.2404270193,0.10202075114218653
Levesque et al. (2017),527,Target,washer,0,199877,0.0,14,5536628,0.0025286148897849,0,66112,0.0,12,3826525,0.003136004599,0.0014161548721962252
Levesque et al. (2017),528,Input,baker,16,199877,0.0800492302766201,153,5536628,0.0276341484383635,0,66112,0.0,27,3826525,0.007056010349,0.0286848472659959
Levesque et al. (2017),528,Target,bake,6,199877,0.0300184613537325,266,5536628,0.0480436829059131,0,66112,0.0,86,3826525,0.02247469963,0.0251342109724114
Levesque et al. (2017),529,Input,assist,0,199877,0.0,74,5536628,0.0133655358460059,2,66112,0.0302516940948693,0,3826525,0.0,0.0109043074852188
Levesque et al. (2017),529,Target,assistance,0,199877,0.0,180,5536628,0.032510762868663,0,66112,0.0,1,3826525,0.0002613337166,0.00819302414631575
Levesque et al. (2017),530,Input,guidance,0,199877,0.0,78,5536628,0.0140879972430873,1,66112,0.0151258470474346,0,3826525,0.0,0.007303461072630475
Levesque et al. (2017),530,Target,guide,1,199877,0.0050030768922887,397,5536628,0.0717042936603289,2,66112,0.0302516940948693,12,3826525,0.003136004599,0.027523767311621726
Levesque et al. (2017),531,Input,produce,0,199877,0.0,124,5536628,0.0223963033095234,0,66112,0.0,4,3826525,0.001045334866,0.00586040954388085
Levesque et al. (2017),531,Target,production,0,199877,0.0,76,5536628,0.0137267665445466,0,66112,0.0,3,3826525,0.0007840011499,0.00362769192361165
Levesque et al. (2017),532,Input,reliable,1,199877,0.0050030768922887,53,5536628,0.0095726135113285,4,66112,0.0605033881897386,0,3826525,0.0,0.01876976964833895
Levesque et al. (2017),532,Target,rely,0,199877,0.0,68,5536628,0.0122818437503838,1,66112,0.0151258470474346,2,3826525,0.0005226674332,0.0069825895577546
Levesque et al. (2017),533,Input,teach,16,199877,0.0800492302766201,629,5536628,0.1136070546910502,8,66112,0.1210067763794772,162,3826525,0.04233606209,0.08924978085928688
Levesque et al. (2017),533,Target,teacher,31,199877,0.1550953836609515,1116,5536628,0.2015667297857107,5,66112,0.0756292352371732,418,3826525,0.1092374935,0.13538221054595884
Levesque et al. (2017),534,Input,acceptance,0,199877,0.0,40,5536628,0.007224613970814,0,66112,0.0,0,3826525,0.0,0.0018061534927035
Levesque et al. (2017),534,Target,accept,3,199877,0.0150092306768662,254,5536628,0.0458762987146689,14,66112,0.2117618586640851,5,3826525,0.001306668583,0.06848851415965504
Levesque et al. (2017),535,Input,profit,1,199877,0.0050030768922887,55,5536628,0.0099338442098692,0,66112,0.0,1,3826525,0.0002613337166,0.0037995637046894753
Levesque et al. (2017),535,Target,profitable,0,199877,0.0,12,5536628,0.0021673841912442,0,66112,0.0,0,3826525,0.0,0.00054184604781105
Levesque et al. (2017),536,Input,continuous,0,199877,0.0,31,5536628,0.0055990758273808,0,66112,0.0,2,3826525,0.0005226674332,0.0015304358151452002
Levesque et al. (2017),536,Target,continue,0,199877,0.0,391,5536628,0.0706206015647069,4,66112,0.0605033881897386,21,3826525,0.005488008049,0.03415299945086137
Levesque et al. (2017),537,Input,major,2,199877,0.0100061537845775,612,5536628,0.1105365937534542,11,66112,0.1663843175217812,0,3826525,0.0,0.07173176626495323
Levesque et al. (2017),537,Target,majority,0,199877,0.0,73,5536628,0.0131849204967355,0,66112,0.0,1,3826525,0.0002613337166,0.003361563553333875
Levesque et al. (2017),538,Input,difference,2,199877,0.0100061537845775,359,5536628,0.0648409103880557,8,66112,0.1210067763794772,116,3826525,0.03031471113,0.056542137920527605
Levesque et al. (2017),538,Target,differ,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,1,3826525,0.0002613337166,0.0010587178501369249
Levesque et al. (2017),539,Input,remark,0,199877,0.0,51,5536628,0.0092113828127878,1,66112,0.0151258470474346,0,3826525,0.0,0.0060843074650556
Levesque et al. (2017),539,Target,remarkable,0,199877,0.0,73,5536628,0.0131849204967355,0,66112,0.0,3,3826525,0.0007840011499,0.0034922304116588748
Levesque et al. (2017),540,Input,reduction,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,6,3826525,0.0015680023,0.0011144619720814
Levesque et al. (2017),540,Target,reduce,0,199877,0.0,148,5536628,0.0267310716920118,0,66112,0.0,2,3826525,0.0005226674332,0.0068134347813029504
Levesque et al. (2017),541,Input,revise,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,0,3826525,0.0,0.000225769186587925
Levesque et al. (2017),541,Target,revision,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,0,3826525,0.0,9.0307674635175e-05
Levesque et al. (2017),542,Input,runner,0,199877,0.0,139,5536628,0.0251055335485786,0,66112,0.0,10,3826525,0.002613337166,0.006929717678644649
Levesque et al. (2017),542,Target,run,76,199877,0.3802338438139456,2132,5536628,0.3850719246443864,22,66112,0.3327686350435624,855,3826525,0.2234403277,0.33037868280047356
Levesque et al. (2017),543,Input,equal,0,199877,0.0,173,5536628,0.0312464554237705,0,66112,0.0,4,3826525,0.001045334866,0.008072947572442625
Levesque et al. (2017),543,Target,equality,0,199877,0.0,34,5536628,0.0061409218751919,1,66112,0.0151258470474346,0,3826525,0.0,0.005316692230656625
Levesque et al. (2017),544,Input,election,0,199877,0.0,69,5536628,0.0124624590996541,1,66112,0.0151258470474346,7,3826525,0.001829336016,0.007354410540772175
Levesque et al. (2017),544,Target,elect,0,199877,0.0,20,5536628,0.003612306985407,0,66112,0.0,1,3826525,0.0002613337166,0.00096841017550175
Levesque et al. (2017),545,Input,express,1,199877,0.0050030768922887,164,5536628,0.0296209172803374,0,66112,0.0,28,3826525,0.007317344065,0.010485334559406525
Levesque et al. (2017),545,Target,expression,0,199877,0.0,239,5536628,0.0431670684756136,1,66112,0.0151258470474346,14,3826525,0.003658672033,0.01548789688901205
Levesque et al. (2017),546,Input,width,0,199877,0.0,26,5536628,0.0046959990810291,0,66112,0.0,0,3826525,0.0,0.001173999770257275
Levesque et al. (2017),546,Target,wide,39,199877,0.1951199987992615,787,5536628,0.1421442798757655,1,66112,0.0151258470474346,175,3826525,0.04573340041,0.0995308815331154
Levesque et al. (2017),547,Input,perform,2,199877,0.0100061537845775,159,5536628,0.0287178405339856,1,66112,0.0151258470474346,11,3826525,0.002874670883,0.014181128062249426
Levesque et al. (2017),547,Target,performance,3,199877,0.0150092306768662,160,5536628,0.028898455883256,0,66112,0.0,9,3826525,0.00235200345,0.01156492250253055
Levesque et al. (2017),548,Input,dryer,0,199877,0.0,63,5536628,0.011378767004032,0,66112,0.0,50,3826525,0.01306668583,0.006111363208508001
Levesque et al. (2017),548,Target,dry,19,199877,0.0950584609534864,781,5536628,0.1410605877801434,5,66112,0.0756292352371732,446,3826525,0.1165548376,0.10707578039270076
Levesque et al. (2017),549,Input,adventure,7,199877,0.0350215382460213,423,5536628,0.0764002927413581,5,66112,0.0756292352371732,20,3826525,0.005226674332,0.048069435139138146
Levesque et al. (2017),549,Target,adventurous,2,199877,0.0100061537845775,19,5536628,0.0034316916361366,0,66112,0.0,1,3826525,0.0002613337166,0.0034247947843285254
Levesque et al. (2017),550,Input,admission,0,199877,0.0,23,5536628,0.004154153033218,0,66112,0.0,3,3826525,0.0007840011499,0.0012345385457795
Levesque et al. (2017),550,Target,admit,0,199877,0.0,271,5536628,0.0489467596522648,3,66112,0.0453775411423039,15,3826525,0.003920005749,0.024561076635892173
Levesque et al. (2017),551,Input,active,1,199877,0.0050030768922887,252,5536628,0.0455150680161282,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.016737665134712875
Levesque et al. (2017),551,Target,activity,1,199877,0.0050030768922887,373,5536628,0.0673695252778406,1,66112,0.0151258470474346,13,3826525,0.003397338316,0.022723946883390973
Levesque et al. (2017),552,Input,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Levesque et al. (2017),552,Target,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Levesque et al. (2017),553,Input,humor,0,199877,0.0,150,5536628,0.0270923023905525,3,66112,0.0453775411423039,5,3826525,0.001306668583,0.018444128028964103
Levesque et al. (2017),553,Target,humorous,0,199877,0.0,12,5536628,0.0021673841912442,0,66112,0.0,2,3826525,0.0005226674332,0.0006725129061110499
Levesque et al. (2017),554,Input,division,0,199877,0.0,128,5536628,0.0231187647066048,0,66112,0.0,2,3826525,0.0005226674332,0.0059103580349512
Levesque et al. (2017),554,Target,divide,0,199877,0.0,86,5536628,0.0155329200372501,0,66112,0.0,4,3826525,0.001045334866,0.004144563725812525
Levesque et al. (2017),555,Input,human,0,199877,0.0,735,5536628,0.1327522817137073,3,66112,0.0453775411423039,42,3826525,0.0109760161,0.047276459739002796
Levesque et al. (2017),555,Target,humanity,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,0,3826525,0.0,0.0007224613970814
Levesque et al. (2017),556,Input,agreeable,1,199877,0.0050030768922887,9,5536628,0.0016255381434331,0,66112,0.0,4,3826525,0.001045334866,0.00191848747543045
Levesque et al. (2017),556,Target,agree,3,199877,0.0150092306768662,283,5536628,0.051114143843509,2,66112,0.0302516940948693,33,3826525,0.008624012649,0.026249770316061127
Levesque et al. (2017),557,Input,glory,9,199877,0.0450276920305988,107,5536628,0.0193258423719274,2,66112,0.0302516940948693,12,3826525,0.003136004599,0.024435308274098875
Levesque et al. (2017),557,Target,glorious,2,199877,0.0100061537845775,68,5536628,0.0122818437503838,1,66112,0.0151258470474346,4,3826525,0.001045334866,0.009614794862098975
Levesque et al. (2017),558,Input,discussion,1,199877,0.0050030768922887,131,5536628,0.0236606107544158,2,66112,0.0302516940948693,13,3826525,0.003397338316,0.015578180014393449
Levesque et al. (2017),558,Target,discuss,0,199877,0.0,197,5536628,0.0355812238062589,1,66112,0.0151258470474346,12,3826525,0.003136004599,0.013460768863173374
Levesque et al. (2017),559,Input,mystery,3,199877,0.0150092306768662,234,5536628,0.0422639917292619,2,66112,0.0302516940948693,16,3826525,0.004181339466,0.02292656399174935
Levesque et al. (2017),559,Target,mysterious,3,199877,0.0150092306768662,171,5536628,0.0308852247252298,2,66112,0.0302516940948693,10,3826525,0.002613337166,0.019689871665741324
Levesque et al. (2017),560,Input,description,0,199877,0.0,78,5536628,0.0140879972430873,0,66112,0.0,2,3826525,0.0005226674332,0.003652666169071825
Levesque et al. (2017),560,Target,describe,0,199877,0.0,137,5536628,0.0247443028500379,1,66112,0.0151258470474346,21,3826525,0.005488008049,0.011339539486618125
Tong et al. (2013),561,Input,strong,42,199877,0.2101292294761278,922,5536628,0.1665273520272628,12,66112,0.1815101645692158,259,3826525,0.06768543261,0.1564630446706516
Tong et al. (2013),561,Target,strongest,5,199877,0.0250153844614437,42,5536628,0.0075858446693547,1,66112,0.0151258470474346,3,3826525,0.0007840011499,0.012127769332033252
Tong et al. (2013),562,Input,chill,2,199877,0.0100061537845775,163,5536628,0.029440301931067,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.013969742836519776
Tong et al. (2013),562,Target,chilly,1,199877,0.0050030768922887,66,5536628,0.0119206130518431,0,66112,0.0,42,3826525,0.0109760161,0.00697492651103295
Tong et al. (2013),563,Input,write,14,199877,0.0700430764920426,1080,5536628,0.1950645772119781,14,66112,0.2117618586640851,1247,3826525,0.3258831446,0.20068816424202646
Tong et al. (2013),563,Target,writer,1,199877,0.0050030768922887,173,5536628,0.0312464554237705,5,66112,0.0756292352371732,10,3826525,0.002613337166,0.0286230261798081
Tong et al. (2013),564,Input,curl,9,199877,0.0450276920305988,69,5536628,0.0124624590996541,0,66112,0.0,28,3826525,0.007317344065,0.016201873798813226
Tong et al. (2013),564,Target,curly,3,199877,0.0150092306768662,175,5536628,0.0316076861223112,0,66112,0.0,36,3826525,0.009408013798,0.01400623264929435
Tong et al. (2013),565,Input,store,47,199877,0.2351446139375716,868,5536628,0.1567741231666639,1,66112,0.0151258470474346,1098,3826525,0.2869444209,0.17349725126291754
